"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1908. ","Amore Pizza Restaurant","(603) 894-4344","https://www.yellowpages.com/salem-nh/mip/amore-pizza-restaurant-2552038","Pizza,Caterers,Italian Restaurants","http://amorepizzanh.com","","314 S Broadway","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1909. ","Gannons Restaurant And Loung","(978) 241-4664","https://www.yellowpages.com/haverhill-ma/mip/gannons-restaurant-and-loung-472944611","Family Style Restaurants,Bars,Restaurants","","","59 Washington St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1910. ","Peking Garden Restaurant","(978) 373-6947","https://www.yellowpages.com/haverhill-ma/mip/peking-garden-restaurant-10477287","Chinese Restaurants,Asian Restaurants,Restaurants","","","159 Winter St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1911. ","Michael's Restaurant","(978) 546-9665","https://www.yellowpages.com/rockport-ma/mip/michaels-restaurant-4321224","Restaurants","http://michaelsfinedining.com","","183 Main St","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1912. ","Yoong Tong Thai Restaurant","(508) 393-7714","https://www.yellowpages.com/northborough-ma/mip/yoong-tong-thai-restaurant-2577770","Thai Restaurants,Asian Restaurants,Take Out Restaurants","http://www.yoongtong.net","","278 Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1913. ","THE HAMPSTEAD HOUSE RESTAURANT","(978) 655-4176","https://www.yellowpages.com/methuen-ma/mip/the-hampstead-house-restaurant-4085217","American Restaurants,Breakfast, Brunch & Lunch Restaurants,Family Style Restaurants","http://www.thehampsteadhouserestaurant.com","","251 Hampstead St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1914. ","South Shore Restaurant Equipment","(781) 582-2200","https://www.yellowpages.com/kingston-ma/mip/south-shore-restaurant-equipment-11058324","Restaurant Equipment & Supply-Wholesale & Manufacturers,Restaurant Equipment & Supplies","http://www.southshorehospital.org","","45 Main St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1915. ","New Peking Chinese Restaurant","(508) 883-5551","https://www.yellowpages.com/woonsocket-ri/mip/new-peking-chinese-restaurant-455743223","Chinese Restaurants,Family Style Restaurants,Asian Restaurants","","","1500 Diamond Hill Rd","Woonsocket","RI","02895","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1916. ","Bocce Club Restaurant","(401) 767-2000","https://www.yellowpages.com/woonsocket-ri/mip/bocce-club-restaurant-11895379","Family Style Restaurants,Banquet Halls & Reception Facilities,Take Out Restaurants","https://www.facebook.com/BocceClubRestaurant","","226 Saint Louis Ave","Woonsocket","RI","02895","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1917. ","Vohn's Restaurant","(508) 883-4934","https://www.yellowpages.com/bellingham-ma/mip/vohns-restaurant-16033601","Family Style Restaurants,Thai Restaurants,Asian Restaurants","http://www.vohns.com","","52 Pulaski Blvd","Bellingham","MA","02019","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1918. ","Maria's Family Restaurant","(978) 521-1472","https://www.yellowpages.com/haverhill-ma/mip/marias-family-restaurant-15442222","American Restaurants,Mediterranean Restaurants,Family Style Restaurants","http://www.thegalleriabanquetroom.com","4","81 Essex St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1919. ","Attleboro House Of Pizza & Restaurant","(508) 226-3920","https://www.yellowpages.com/attleboro-ma/mip/attleboro-house-of-pizza-restaurant-8782708","Pizza,Caterers,Italian Restaurants","http://www.attleborohop.com","2","165 N Main St","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1920. ","Great Wall Restaurant","(508) 393-3323","https://www.yellowpages.com/northborough-ma/mip/great-wall-restaurant-5065172","Chinese Restaurants,Restaurants","","1","259 W Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
