"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"11. ","Boston Sail Loft Restaurant","(617) 227-7280","https://www.yellowpages.com/boston-ma/mip/boston-sail-loft-restaurant-6249403","American Restaurants,Seafood Restaurants,Family Style Restaurants","http://www.thebostonsailloft.com","12","80 Atlantic Ave","Boston","MA","02110","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"12. ","Emmet's Pub and Restaurant","(617) 742-8565","https://www.yellowpages.com/boston-ma/mip/emmets-pub-and-restaurant-1789542","Bars,Irish Restaurants,Family Style Restaurants","http://emmetspub.com","18","6 Beacon St","Boston","MA","02108","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"13. ","China Pearl Restaurant","(617) 426-4338","https://www.yellowpages.com/boston-ma/mip/china-pearl-restaurant-8372481","Chinese Restaurants","http://chinapearlboston.com","12","9 Tyler St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"14. ","Pagliuca's Restaurant Inc","(617) 367-1504","https://www.yellowpages.com/boston-ma/mip/pagliucas-restaurant-inc-3748766","Italian Restaurants,Take Out Restaurants,Caterers","http://www.pagliucasrestaurant.com","14","14 Parmenter St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"15. ","Lo Conte's Restaurant","(617) 720-0339","https://www.yellowpages.com/boston-ma/mip/lo-contes-restaurant-2440689","Italian Restaurants,Mediterranean Restaurants,Caterers","http://www.locontes.com","21","116 Salem St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"16. ","East Ocean City Restaurant","(617) 542-2504","https://www.yellowpages.com/boston-ma/mip/east-ocean-city-restaurant-9254198","Chinese Restaurants,Seafood Restaurants,Family Style Restaurants","http://www.eastoceancity.com","21","27 Beach St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"17. ","Billy Tse Restaurant","(617) 227-9990","https://www.yellowpages.com/boston-ma/mip/billy-tse-restaurant-5155492","Sushi Bars,Family Style Restaurants,Japanese Restaurants","http://www.billytse-boston.com","10","240 Commercial St","Boston","MA","02109","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"18. ","Peach Farm Restaurant","(617) 482-1116","https://www.yellowpages.com/boston-ma/mip/peach-farm-restaurant-16251971","Chinese Restaurants,Family Style Restaurants,Asian Restaurants","http://www.peachfarmboston.com","9","4 Tyler St Ste 1","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"19. ","Empire Garden Restaurant","(617) 482-8898","https://www.yellowpages.com/boston-ma/mip/empire-garden-restaurant-8983589","Family Style Restaurants,Take Out Restaurants,Chinese Restaurants","http://empiregardenboston.com","10","690 Washington St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"20. ","Clink Restaurant","(617) 224-4004","https://www.yellowpages.com/boston-ma/mip/clink-restaurant-540946971","American Restaurants,Family Style Restaurants,Breakfast, Brunch & Lunch Restaurants","http://www.clinkboston.com","22","215 Charles St","Boston","MA","02114","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"21. ","Dom's Restaurant","(617) 367-8979","https://www.yellowpages.com/boston-ma/mip/doms-restaurant-22317519","Family Style Restaurants,Italian Restaurants,Seafood Restaurants","","8","10 Bartlett Pl","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"22. ","Kaze Shabu Shabu Restaurant","(617) 338-8283","https://www.yellowpages.com/boston-ma/mip/kaze-shabu-shabu-restaurant-524909682","Japanese Restaurants,Korean Restaurants,Asian Restaurants","http://www.kazeshabu.com","10","1 Harrison Ave","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"23. ","Amici Restaurante","(617) 742-2998","https://www.yellowpages.com/boston-ma/mip/amici-restaurante-7394157","Italian Restaurants,Mexican Restaurants,Steak Houses","http://www.amicisnorthend.com","3","111 N Washington St","Boston","MA","02114","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"24. ","Perkins Restaurant & Bakery","(617) 757-7300","https://www.yellowpages.com/boston-ma/mip/perkins-restaurant-bakery-475488267","American Restaurants,Restaurants,Bakeries","http://www.perkinsrestaurants.com","","225 Franklin St","Boston","MA","02110","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"25. ","Perkins Restaurant & Bakery","(617) 406-3400","https://www.yellowpages.com/boston-ma/mip/perkins-restaurant-bakery-467304313","American Restaurants,Family Style Restaurants,Restaurants","http://www.perkinsrestaurants.com","","55 Court St Ste 200","Boston","MA","02108","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"26. ","New Shanghai Restaurant","(617) 338-6688","https://www.yellowpages.com/boston-ma/mip/new-shanghai-restaurant-6785870","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","http://www.bostonnewshanghai.com","10","21 Hudson St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"27. ","BOND Restaurant and Lounge","(617) 956-8765","https://www.yellowpages.com/boston-ma/mip/bond-restaurant-and-lounge-22725897","Mongolian Restaurants,Family Style Restaurants,Restaurants","http://www.bondboston.com","8","250 Franklin St","Boston","MA","02110","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"28. ","Toscano Restaurant","(617) 723-4090","https://www.yellowpages.com/boston-ma/mip/toscano-restaurant-19776374","Italian Restaurants,Mediterranean Restaurants,Restaurants","http://www.toscanoboston.com","1","47 Charles St","Boston","MA","02114","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"29. ","Casa Recce Restaurant","(617) 248-3839","https://www.yellowpages.com/boston-ma/mip/casa-recce-restaurant-548500512","Italian Restaurants,Family Style Restaurants,Restaurants","http://casarecceboston.com","","285 Hanover St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
"30. ","Coogan's Bluff Restaurant","(617) 451-7415","https://www.yellowpages.com/boston-ma/mip/coogans-bluff-restaurant-16101934","American Restaurants,Bars,Night Clubs","http://www.coogansboston.com","10","160 Milk St","Boston","MA","02109","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma"
