"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1997. ","Boston Restaurant Associates - CLOSED","","https://www.yellowpages.com/lynnfield-ma/mip/boston-restaurant-associates-470677729","Restaurant Management & Consultants,Family Style Restaurants,Restaurants","","","50 Salem St","Lynnfield","MA","01940","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"1998. ","Capri Restaurant - CLOSED","","https://www.yellowpages.com/braintree-ma/mip/capri-restaurant-26240099","Restaurants","","","135 Union St","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"1999. ","Sals Family Restaurant - CLOSED","","https://www.yellowpages.com/randolph-ma/mip/sals-family-restaurant-3610458","Family Style Restaurants,Restaurants","","","1151 N Main St","Randolph","MA","02368","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2000. ","Ld Restaurant Inc - CLOSED","","https://www.yellowpages.com/peabody-ma/mip/ld-restaurant-inc-487758568","Family Style Restaurants,Restaurants","","","135 Washington St Apt 1","Peabody","MA","01960","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2001. ","Hartwell House Restaurant - CLOSED","(781) 862-5111","https://www.yellowpages.com/lexington-ma/mip/hartwell-house-restaurant-11896534","","","","94 Hartwell Ave","Lexington","MA","02421","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2002. ","Tnt Restaurant & Caf - CLOSED","(339) 499-4866","https://www.yellowpages.com/weymouth-ma/mip/tnt-restaurant-caf-497606112","","http://www.tntfoodconcepts.com","","75 Finnell Dr","Weymouth","MA","02188","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2003. ","Focaccias Restaurant - CLOSED","(978) 988-7888","https://www.yellowpages.com/wilmington-ma/mip/focaccias-restaurant-461825066","Mediterranean Restaurants,Italian Restaurants,Restaurants","","5","1 Lowell St","Wilmington","MA","01887","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2004. ","Pho Triple 888 Restaurant - CLOSED","(978) 535-8339","https://www.yellowpages.com/peabody-ma/mip/pho-triple-888-restaurant-1919151","Vietnamese Restaurants,Asian Restaurants,Family Style Restaurants","https://www.facebook.com/PhoParisMA","2","136 Newbury St Ste 2","Peabody","MA","01960","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2005. ","Lemon Tree Restaurant - CLOSED","(781) 273-2323","https://www.yellowpages.com/burlington-ma/mip/lemon-tree-restaurant-12395619","Thai Restaurants,Asian Restaurants,Family Style Restaurants","","1","211 Middlesex Tpke","Burlington","MA","01803","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2006. ","Bali Hai Restaurant - CLOSED","(781) 593-8600","https://www.yellowpages.com/lynnfield-ma/mip/bali-hai-restaurant-455543094","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","http://www.balihailynnfield.com","","93 Moulton Dr","Lynnfield","MA","01940","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2007. ","Quincy Jade Restaurant - CLOSED","(617) 328-3808","https://www.yellowpages.com/quincy-ma/mip/quincy-jade-restaurant-5642499","Chinese Restaurants,Asian Restaurants,Restaurants","","","22 Cottage Ave","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2008. ","Far East Cafe Chinese Restaurant - CLOSED","(781) 935-7663","https://www.yellowpages.com/woburn-ma/mip/far-east-cafe-chinese-restaurant-10796406","Chinese Restaurants,Restaurants","","","40 Cummings Park","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2009. ","Summer Winter Restaurant - CLOSED","(781) 221-6643","https://www.yellowpages.com/burlington-ma/mip/summer-winter-restaurant-461824554","Family Style Restaurants,Restaurants","","","1 Mall Rd","Burlington","MA","01803","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
"2010. ","Chen Garden Chinese Restaurant - CLOSED","","https://www.yellowpages.com/lynn-ma/mip/chen-garden-chinese-restaurant-2639428","Chinese Restaurants,Asian Restaurants,Restaurants","","","48 State St","Lynn","MA","01901","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=67"
