"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1511. ","Zabaglione Restaurant","(978) 356-5466","https://www.yellowpages.com/ipswich-ma/mip/zabaglione-restaurant-6139281","Family Style Restaurants,Take Out Restaurants,Caterers","http://zabaglioneristorante.com","4","10 Central St","Ipswich","MA","01938","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1512. ","Bertucci's Italian Restaurant","(978) 250-8800","https://www.yellowpages.com/chelmsford-ma/mip/bertuccis-italian-restaurant-1110027","Italian Restaurants,Restaurants,Pizza","https://www.bertuccis.com/?y_source=1_OTkwNTc4MC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","1","14 Littleton Rd","Chelmsford","MA","01824","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1513. ","Tom Shea's Seafood Restaurant","(978) 768-6931","https://www.yellowpages.com/essex-ma/mip/tom-sheas-seafood-restaurant-479746944","American Restaurants,Bars,Brew Pubs","https://www.sheasrestaurant.com","1","122 Main St","Essex","MA","01929","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1514. ","Central America Restauarant","(978) 310-7180","https://www.yellowpages.com/hudson-ma/mip/central-america-restauarant-26205595","Restaurants","","1","172 Main St","Hudson","MA","01749","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1515. ","Ninety-Nine Restaurant and Pub","(508) 238-2999","https://www.yellowpages.com/south-easton-ma/mip/ninety-nine-restaurant-and-pub-471104765","American Restaurants,Bars,Restaurants","http://www.99restaurants.com","1","99 Belmont St","South Easton","MA","02375","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1516. ","Empire Hunan Chinese Restaurant","(978) 458-8290","https://www.yellowpages.com/lowell-ma/mip/empire-hunan-chinese-restaurant-14831564","Chinese Restaurants,Take Out Restaurants,Caterers","http://empirehunanma.com","1","87 Church St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1517. ","Studio Restaurant","(978) 283-4123","https://www.yellowpages.com/gloucester-ma/mip/studio-restaurant-10077282","Sushi Bars,Bars,American Restaurants","http://studio-restaurant.com","1","51 Rocky Neck Ave","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1518. ","Lyonville Tavern and Restaurant","(781) 754-0001","https://www.yellowpages.com/halifax-ma/mip/lyonville-tavern-and-restaurant-516265115","American Restaurants,Taverns,Restaurants","","1","315 Plymouth St","Halifax","MA","02338","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1519. ","Lake East Chinese Restaurant.","(978) 649-2250","https://www.yellowpages.com/tyngsboro-ma/mip/lake-east-chinese-restaurant-18295195","Chinese Restaurants,Take Out Restaurants,Caterers","http://www.lakeeastrestaurant.com","1","240 Lakeview Ave Ste 3","Tyngsboro","MA","01879","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1520. ","Adrianes Restaurant","(508) 473-3562","https://www.yellowpages.com/milford-ma/mip/adrianes-restaurant-472879321","Family Style Restaurants,Pizza,Restaurants","","1","55 Water St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1521. ","Ninety-Nine Restaurant and Pub","(978) 458-9199","https://www.yellowpages.com/lowell-ma/mip/ninety-nine-restaurant-and-pub-467304077","American Restaurants,Bars,Cocktail Lounges","http://www.99restaurants.com","","850 Chelmsford St","Lowell","MA","01851","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1522. ","Ninety-Nine Restaurant and Pub","(978) 683-9999","https://www.yellowpages.com/north-andover-ma/mip/ninety-nine-restaurant-and-pub-543923626","American Restaurants,Restaurants,Family Style Restaurants","http://www.99restaurants.com","","267 Chickering Rd","North Andover","MA","01845","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1523. ","Ninety-Nine Restaurant and Pub","(978) 589-9948","https://www.yellowpages.com/westford-ma/mip/ninety-nine-restaurant-and-pub-541075083","American Restaurants,Restaurants,Family Style Restaurants","http://www.99restaurants.com","","333 Littleton Rd","Westford","MA","01886","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1524. ","Ninety-Nine Restaurant and Pub","(508) 634-1999","https://www.yellowpages.com/milford-ma/mip/ninety-nine-restaurant-and-pub-545107693","American Restaurants,Bars,Hamburgers & Hot Dogs","http://www.99restaurants.com","","196 E Main St Ste 1","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1525. ","Olive Garden Italian Restaurant","(978) 687-0205","https://www.yellowpages.com/methuen-ma/mip/olive-garden-italian-restaurant-480096286","Italian Restaurants,Take Out Restaurants,American Restaurants","http://www.olivegarden.com/","","90 Pleasant Valley St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1526. ","Ninety-Nine Restaurant and Pub","(508) 634-1999","https://www.yellowpages.com/milford-ma/mip/ninety-nine-restaurant-and-pub-534627438","American Restaurants,Family Style Restaurants,Restaurants","http://www.99restaurants.com","","196b E Main St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1527. ","Restaurant Depot","(508) 478-3700","https://www.yellowpages.com/milford-ma/mip/restaurant-depot-549994519","Food Products-Wholesale,Restaurant Equipment & Supplies","http://www.restaurantdepot.com","","100 Saint John Ln","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1528. ","Bertucci's Italian Restaurant","(508) 485-3636","https://www.yellowpages.com/marlborough-ma/mip/bertuccis-italian-restaurant-496649570","Italian Restaurants,Pizza,Restaurants","https://www.bertuccis.com/?y_source=1_OTkwNTc5NS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","","601 Donald Lynch Blvd","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1529. ","Olive Garden Italian Restaurant","(508) 303-6558","https://www.yellowpages.com/marlborough-ma/mip/olive-garden-italian-restaurant-467935807","Italian Restaurants,Take Out Restaurants,American Restaurants","http://www.olivegarden.com/specials/giant-stuffed-pasta-shells-and-manicotti?cmpid=br:og_ag:ie_ch:dry_ca:OGQ4GSP_dt:20170417_sn:yp_gt:marlborough-ma-1626_pl:otherlink1_rd:1313","","728 Donald Lynch Blvd","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
"1530. ","Ninety Nine Restaurant & Pub","(508) 238-2999","https://www.yellowpages.com/south-easton-ma/mip/ninety-nine-restaurant-pub-543882276","Steak Houses,Restaurants","http://99restaurants.com","","99 Belmont St","South Easton","MA","02375","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=51"
