"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"671. ","Iris Restaurant","(781) 350-4370","https://www.yellowpages.com/medford-ma/mip/iris-restaurant-495378965","Pizza,Restaurants","","","432 Salem St","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"672. ","Ming Seafood Restaurant","(781) 321-3888","https://www.yellowpages.com/malden-ma/mip/ming-seafood-restaurant-521183099","Seafood Restaurants,Chinese Restaurants,Asian Restaurants","http://mingsmalden.com","","19 Pleasant St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"673. ","Nappi Restaurant","(781) 391-7900","https://www.yellowpages.com/medford-ma/mip/nappi-restaurant-460633984","Italian Restaurants,Restaurants","http://www.nappirestaurant.com","","370 Salem St","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"674. ","Valley Restaurant","(781) 324-3239","https://www.yellowpages.com/malden-ma/mip/valley-restaurant-459116226","Family Style Restaurants,Restaurants","","","115 Exchange St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"675. ","Zam Zam Restaurant","(781) 391-1200","https://www.yellowpages.com/medford-ma/mip/zam-zam-restaurant-533485606","Family Style Restaurants,Restaurants","https://www.zamzammedford.com","","42 Riverside Ave","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"676. ","Pastalina's Restaurant","(781) 391-3780","https://www.yellowpages.com/medford-ma/mip/pastalinas-restaurant-7586324","Italian Restaurants,Mediterranean Restaurants,Family Style Restaurants","http://www.pastalinas.com","","454 Salem St","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"677. ","Ninety Nine Restaurant & Pub","(781) 322-0999","https://www.yellowpages.com/malden-ma/mip/ninety-nine-restaurant-pub-532607707","Take Out Restaurants,Steak Houses,Restaurants","http://99restaurants.com","","11 Dartmouth St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"678. ","Niji Ya Japanese Restaurant","(781) 874-2630","https://www.yellowpages.com/medford-ma/mip/niji-ya-japanese-restaurant-497716662","Japanese Restaurants,Asian Restaurants,Caterers","http://www.nijiyasushimedford.com","","9 High St","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"679. ","Habesha Ethiopian Restaurant","(781) 399-0868","https://www.yellowpages.com/malden-ma/mip/habesha-ethiopian-restaurant-14110904","African Restaurants,Middle Eastern Restaurants,Caterers","http://www.ethiopianhabesharestaurant.com","","535a Main St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"680. ","Pho99 Vietnamese & Chinese Restaurant","(781) 397-9990","https://www.yellowpages.com/malden-ma/mip/pho99-vietnamese-chinese-restaurant-537293053","Restaurants","","","99 Pleasant Street Park","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"681. ","Hugh O'Neill's Pub & Restaurant","(781) 338-9977","https://www.yellowpages.com/malden-ma/mip/hugh-oneills-pub-restaurant-537306876","Brew Pubs,Taverns,Bars","http://www.hughoneills.com","","45 Pleasant Street Park","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"682. ","Darrna Restaurant","(781) 605-1869","https://www.yellowpages.com/malden-ma/mip/darrna-restaurant-543733266","Restaurants","http://www.darrnarestaurant.com","","12 Pleasant Street Park","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"683. ","Ferrari's Restaurant","(781) 324-9679","https://www.yellowpages.com/malden-ma/mip/ferraris-restaurant-471113104","Restaurants","","","655 Eastern Ave","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"684. ","J & R Restaurant & Bakery","(781) 397-7557","https://www.yellowpages.com/malden-ma/mip/j-r-restaurant-bakery-504985743","Creole & Cajun Restaurants,Family Style Restaurants,Caribbean Restaurants","http://www.jandrrestaurant.com","","188 Salem St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"685. ","LA Detente Restaurant & Bakery","(781) 321-4300","https://www.yellowpages.com/malden-ma/mip/la-detente-restaurant-bakery-544976483","Family Style Restaurants,Restaurants","","","385 Salem St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"686. ","Zhu Pan-Asian Vegan Restaurant","(781) 646-7600","https://www.yellowpages.com/arlington-ma/mip/zhu-pan-asian-vegan-restaurant-531037552","Chinese Restaurants,Asian Restaurants,Vegan Restaurants","http://www.zhuvegan.com","","166 Massachusetts Ave","Arlington","MA","02474","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"687. ","Golden Garden Restaurant","(617) 489-4428","https://www.yellowpages.com/belmont-ma/mip/golden-garden-restaurant-504848053","Chinese Restaurants,Asian Restaurants,Restaurants","http://goldengardenbelmontma.com","","63 Concord Ave","Belmont","MA","02478","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"688. ","J & W Restaurant Supply Inc","(781) 324-1259","https://www.yellowpages.com/malden-ma/mip/j-w-restaurant-supply-inc-500486372","Range & Oven Dealers,Restaurant Equipment & Supplies","","","24 Oliver St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"689. ","Serena Resturaunt","(781) 324-3170","https://www.yellowpages.com/malden-ma/mip/serena-resturaunt-527948824","Family Style Restaurants,Italian Restaurants,Restaurants","","","318 Lebanon St","Malden","MA","02148","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
"690. ","Chestnut Hill Restaurant","(617) 566-2525","https://www.yellowpages.com/chestnut-hill-ma/mip/chestnut-hill-restaurant-10553075","Nail Salons,Day Spas,Massage Therapists","","","616 Hammond St","Chestnut Hill","MA","02467","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=23"
