"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"829. ","Guanachapi's Restaurant","(781) 788-8590","https://www.yellowpages.com/waltham-ma/mip/guanachapis-restaurant-1365141","Latin American Restaurants,Caribbean Restaurants,Cuban Restaurants","https://www.facebook.com/Guanachapis-Restaurant-112575618832709","2","273 Moody St","Waltham","MA","02453","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"830. ","Ascari Restaurant","(781) 848-2323","https://www.yellowpages.com/braintree-ma/mip/ascari-restaurant-408732","American Restaurants,Family Style Restaurants,Banquet Halls & Reception Facilities","http://www.ascaribarandgrille.com","2","290 Wood Rd","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"831. ","Haywards Restaurant","(781) 595-9563","https://www.yellowpages.com/lynn-ma/mip/haywards-restaurant-11477643","American Restaurants,Take Out Restaurants,Caterers","http://www.haywardsoflynn.com","4","125 Lynnfield St","Lynn","MA","01904","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"832. ","Tatiana's Restaurant & Bar","(781) 477-0700","https://www.yellowpages.com/lynn-ma/mip/tatianas-restaurant-bar-2042638","Restaurants","http://www.tatianasrestaurant.net","3","70 Market St","Lynn","MA","01901","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"833. ","Beijing Star Restaurant","(781) 642-8888","https://www.yellowpages.com/waltham-ma/mip/beijing-star-restaurant-7217014","Asian Restaurants,Chinese Restaurants,Restaurants","","2","835 Main St","Waltham","MA","02451","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"834. ","Yangtze River Restaurant","(781) 861-6030","https://www.yellowpages.com/lexington-ma/mip/yangtze-river-restaurant-1397012","Chinese Restaurants,Family Style Restaurants,Asian Restaurants","http://yangtzelexington.com","2","21 Depot Sq","Lexington","MA","02420","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"835. ","Mitho Restaurant","(781) 369-1477","https://www.yellowpages.com/winchester-ma/mip/mitho-restaurant-547711461","Health Food Restaurants,Family Style Restaurants,Restaurants","http://www.mithoma.com","1","831 Main St","Winchester","MA","01890","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"836. ","K Restaurant","(978) 595-1889","https://www.yellowpages.com/peabody-ma/mip/k-restaurant-532564207","Korean Restaurants,Asian Restaurants,Restaurants","http://krestaurant.us","1","100 Lynn St","Peabody","MA","01960","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"837. ","White Coconut Thai Restaurant","(781) 365-1436","https://www.yellowpages.com/burlington-ma/mip/white-coconut-thai-restaurant-531075952","Thai Restaurants,Asian Restaurants,Restaurants","http://www.whitecoconutthai.com","1","211 Middlesex Tpke","Burlington","MA","01803","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"838. ","Ninety-Nine Restaurant and Pub","(781) 849-9902","https://www.yellowpages.com/braintree-ma/mip/ninety-nine-restaurant-and-pub-497651769","American Restaurants,Family Style Restaurants,Restaurants","http://www.99restaurants.com","1","250 Granite St Ste B","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"839. ","The Restaurant","(781) 935-2511","https://www.yellowpages.com/woburn-ma/mip/the-restaurant-467580803","Fast Food Restaurants,Restaurants,Family Style Restaurants","http://www.therestaurantwoburn.com","1","489 Main St","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
"840. ","Frannie's Restaurant & Cater","(781) 721-4445","https://www.yellowpages.com/winchester-ma/mip/frannies-restaurant-cater-1549600","Caterers,Restaurants","http://fishermenswharforegon.com","1","32 Swanton St","Winchester","MA","01890","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=28"
