"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1969. ","Acapulco Mexican Restaurant - CLOSED","(617) 926-3131","https://www.yellowpages.com/watertown-ma/mip/acapulco-mexican-restaurant-35553","Mexican Restaurants,Restaurants","http://www.acapulcorestaurants.com","","45 Lexington St","Watertown","MA","02472","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1970. ","Carnaval Latino Restaurant - CLOSED","","https://www.yellowpages.com/everett-ma/mip/carnaval-latino-restaurant-455981212","Restaurants","","","700 Broadway","Everett","MA","02149","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1971. ","Angelos Italian Villa Restaurant - CLOSED","(781) 648-9633","https://www.yellowpages.com/arlington-ma/mip/angelos-italian-villa-restaurant-3109527","Italian Restaurants,Restaurants","","","210 Massachusetts Ave Apt A","Arlington","MA","02474","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1972. ","Cristelle's Restaurant - CLOSED","(617) 469-0000","https://www.yellowpages.com/west-roxbury-ma/mip/cristelles-restaurant-473068946","Pizza,Italian Restaurants,Caterers","","1","5268 Washington St","West Roxbury","MA","02132","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1973. ","Westinghouse Restaurant Supply - CLOSED","(617) 361-3555","https://www.yellowpages.com/hyde-park-ma/mip/westinghouse-restaurant-supply-2739928","Restaurant Equipment & Supply-Wholesale & Manufacturers,Restaurant Equipment & Supplies,Caterers Equipment & Supplies","","1","1 Westinghouse Plz","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1974. ","Ariadne Restaurant - CLOSED","(617) 332-4653","https://www.yellowpages.com/newtonville-ma/mip/ariadne-restaurant-5561115","Breakfast, Brunch & Lunch Restaurants,American Restaurants,Mediterranean Restaurants","","14","344 Walnut St","Newtonville","MA","02460","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1975. ","Grapevine Restaurant - CLOSED","(978) 745-9335","https://www.yellowpages.com/salem-ma/mip/grapevine-restaurant-4717836","American Restaurants,Pizza,Family Style Restaurants","http://www.grapevinesalem.com","6","26 Congress St","Salem","MA","01970","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1976. ","Erawan Of Siam Restaurant - CLOSED","(781) 899-3399","https://www.yellowpages.com/waltham-ma/mip/erawan-of-siam-restaurant-4838200","Thai Restaurants,Chinese Restaurants,Seafood Restaurants","http://erawanofsiam.com","5","469 Moody St","Waltham","MA","02453","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1977. ","Victoria's Cafe Restaurant - CLOSED","","https://www.yellowpages.com/waltham-ma/mip/victorias-cafe-restaurant-450790976","Coffee Shops,Restaurants","","3","241 Crescent St","Waltham","MA","02453","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1978. ","Sakura Restaurant - CLOSED","(617) 786-9992","https://www.yellowpages.com/quincy-ma/mip/sakura-restaurant-462275858","Japanese Restaurants,Asian Restaurants,Restaurants","","","501 Washington St","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1979. ","Lam's Restaurant - CLOSED","(617) 630-5222","https://www.yellowpages.com/newtonville-ma/mip/lams-restaurant-525553","Vietnamese Restaurants,Asian Restaurants,Restaurants","","4","825 Washington St","Newtonville","MA","02460","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
"1980. ","Victoria's Restaurant - CLOSED","(781) 461-9933","https://www.yellowpages.com/westwood-ma/mip/victorias-restaurant-460541450","Italian Restaurants,Mediterranean Restaurants,Pizza","http://victoriascucinaitaliana.com","2","745 High St","Westwood","MA","02090","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=66"
