"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1364. ","Salvatore's Restaurant","(978) 409-2445","https://www.yellowpages.com/andover-ma/mip/salvatores-restaurant-474582009","American Restaurants,Italian Restaurants,Family Style Restaurants","http://www.sals-pizza.com","","34 Park St","Andover","MA","01810","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1365. ","Glory Restaurant","(978) 475-4811","https://www.yellowpages.com/andover-ma/mip/glory-restaurant-468784383","Family Style Restaurants,Restaurants","http://www.andolinisrestaurant.com","","19 Essex St","Andover","MA","01810","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1366. ","Hanto Restaurant","(508) 881-6568","https://www.yellowpages.com/ashland-ma/mip/hanto-restaurant-522013439","Japanese Restaurants,Chinese Restaurants,Asian Restaurants","http://www.hantorestaurant.com","","380 Union St","Ashland","MA","01721","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1367. ","Aral Restaurant Group 516","(781) 878-7627","https://www.yellowpages.com/hanover-ma/mip/aral-restaurant-group-516-551496946","","http://www.aralmanagementgroup.com","","1985 Washington St","Hanover","MA","02339","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1368. ","McBee Restaurant Group Inc","(508) 230-2190","https://www.yellowpages.com/north-easton-ma/mip/mcbee-restaurant-group-inc-457293887","","","","50 Oliver St","North Easton","MA","02356","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1369. ","Asian C Restaurant & Bar","(781) 740-0688","https://www.yellowpages.com/hingham-ma/mip/asian-c-restaurant-bar-470904811","Japanese Restaurants,Asian Restaurants,Restaurants","","3","48 Whiting St","Hingham","MA","02043","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1370. ","Jimmy's Pizza & Restaurant","(508) 660-6700","https://www.yellowpages.com/east-walpole-ma/mip/jimmys-pizza-restaurant-2324859","Pizza,Greek Restaurants,Italian Restaurants","http://www.jimmyspizzawalpole.com","2","4 East St","East Walpole","MA","02032","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1371. ","Jj McKay's Restaurant and Pub","(508) 651-3758","https://www.yellowpages.com/wayland-ma/mip/jj-mckays-restaurant-and-pub-462584310","Bars,Night Clubs,Restaurants","","1","171 Commonwealth Rd","Wayland","MA","01778","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1372. ","Top Shelf Restaurant","(508) 309-3300","https://www.yellowpages.com/framingham-ma/mip/top-shelf-restaurant-465631903","Family Style Restaurants,American Restaurants,Restaurants","","1","250 Worcester Rd","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1373. ","Casablanca Mexican Restaurant","(978) 262-9030","https://www.yellowpages.com/north-billerica-ma/mip/casablanca-mexican-restaurant-5965927","Mexican Restaurants,Latin American Restaurants,Caterers","http://www.casablancamexican.com","1","99 Chelmsford Rd","North Billerica","MA","01862","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1374. ","New Brothers Restaurant & Deli","(978) 750-0100","https://www.yellowpages.com/danvers-ma/mip/new-brothers-restaurant-deli-6701247","American Restaurants,Delicatessens,Greek Restaurants","http://www.newbrothersdanvers.com","2","31 Maple St","Danvers","MA","01923","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1375. ","Center Pizza & Restaurant","(781) 575-1999","https://www.yellowpages.com/canton-ma/mip/center-pizza-restaurant-9089657","Pizza,Fast Food Restaurants,Restaurants","","3","607 Washington St","Canton","MA","02021","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1376. ","Sky Restaurant","(781) 255-8888","https://www.yellowpages.com/norwood-ma/mip/sky-restaurant-6639093","Party & Event Planners,American Restaurants,Meeting & Event Planning Services","http://www.sky-restaurant.com","1","1369 Boston Providence Tpke","Norwood","MA","02062","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1377. ","Stephen Anthony's Restaurant","(508) 460-9618","https://www.yellowpages.com/marlborough-ma/mip/stephen-anthonys-restaurant-4863023","American Restaurants,Breakfast, Brunch & Lunch Restaurants,Family Style Restaurants","http://www.stephenanthonys.com","1","999 Boston Post Rd E","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1378. ","Chang An Restaurant","(978) 369-5288","https://www.yellowpages.com/concord-ma/mip/chang-an-restaurant-15069946","Chinese Restaurants,Asian Restaurants,Family Style Restaurants","","1","10 Concord Xing","Concord","MA","01742","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1379. ","Assorti Restaurant","(781) 793-0042","https://www.yellowpages.com/sharon-ma/mip/assorti-restaurant-5745836","Middle Eastern Restaurants,Restaurants","http://www.assortima.com","1","384 S Main St","Sharon","MA","02067","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
"1380. ","Owen O'Leary's Restaurant","(508) 584-2221","https://www.yellowpages.com/brockton-ma/mip/owen-olearys-restaurant-3743903","Brew Pubs,Taverns,Bars","http://www.owenolearys.com","","1280 Belmont St Ste 1280","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=46"
